2022-05-30 20:53:30,149 INFO    MainThread:93031 [wandb_init.py:_resume_backend():350] resuming backend
2022-05-30 20:53:30,325 INFO    MainThread:93031 [wandb_init.py:_pause_backend():341] pausing backend
2022-05-30 20:53:30,326 INFO    MainThread:93031 [jupyter.py:save_ipynb():377] not saving jupyter notebook
2022-05-30 20:53:30,339 INFO    MainThread:93031 [wandb_init.py:_resume_backend():350] resuming backend
2022-05-30 20:53:30,345 INFO    MainThread:93031 [wandb_init.py:_pause_backend():341] pausing backend
2022-05-30 20:53:30,346 INFO    MainThread:93031 [jupyter.py:save_ipynb():377] not saving jupyter notebook
2022-05-30 20:53:47,870 INFO    MainThread:93031 [wandb_init.py:_resume_backend():350] resuming backend
2022-05-30 20:54:03,797 INFO    MainThread:93031 [wandb_init.py:_pause_backend():341] pausing backend
2022-05-30 20:54:03,798 INFO    MainThread:93031 [jupyter.py:save_ipynb():377] not saving jupyter notebook
2022-05-30 20:55:33,399 INFO    MainThread:93031 [wandb_init.py:_resume_backend():350] resuming backend
2022-05-30 20:55:33,401 INFO    MainThread:93031 [wandb_init.py:_pause_backend():341] pausing backend
2022-05-30 20:55:33,402 INFO    MainThread:93031 [jupyter.py:save_ipynb():377] not saving jupyter notebook
2022-05-30 20:56:58,509 INFO    MainThread:93031 [wandb_init.py:_resume_backend():350] resuming backend
2022-05-30 20:56:58,516 INFO    MainThread:93031 [wandb_init.py:_pause_backend():341] pausing backend
2022-05-30 20:56:58,518 INFO    MainThread:93031 [jupyter.py:save_ipynb():377] not saving jupyter notebook
2022-05-30 21:02:25,221 INFO    MainThread:93031 [wandb_init.py:_resume_backend():350] resuming backend
2022-05-30 21:02:25,313 INFO    MainThread:93031 [wandb_init.py:_pause_backend():341] pausing backend
2022-05-30 21:02:25,314 INFO    MainThread:93031 [jupyter.py:save_ipynb():377] not saving jupyter notebook
2022-05-30 21:02:30,915 INFO    MainThread:93031 [wandb_init.py:_resume_backend():350] resuming backend
2022-05-30 21:02:41,987 INFO    MainThread:93031 [wandb_init.py:_pause_backend():341] pausing backend
