2022-05-30 02:27:18,643 INFO    MainThread:64880 [wandb_init.py:_resume_backend():350] resuming backend
2022-05-30 02:27:18,651 INFO    MainThread:64880 [wandb_init.py:_pause_backend():341] pausing backend
2022-05-30 02:27:18,652 INFO    MainThread:64880 [jupyter.py:save_ipynb():377] not saving jupyter notebook
2022-05-30 02:27:21,133 INFO    MainThread:64880 [wandb_init.py:_resume_backend():350] resuming backend
2022-05-30 02:27:31,411 INFO    MainThread:64880 [wandb_init.py:_pause_backend():341] pausing backend
2022-05-30 02:27:31,412 INFO    MainThread:64880 [jupyter.py:save_ipynb():377] not saving jupyter notebook
2022-05-30 02:39:26,819 INFO    MainThread:64880 [wandb_init.py:_resume_backend():350] resuming backend
2022-05-30 02:39:33,183 INFO    MainThread:64880 [wandb_init.py:_pause_backend():341] pausing backend
2022-05-30 02:39:33,183 INFO    MainThread:64880 [jupyter.py:save_ipynb():377] not saving jupyter notebook
2022-05-30 02:43:09,751 INFO    MainThread:64880 [wandb_init.py:_resume_backend():350] resuming backend
2022-05-30 02:43:09,877 INFO    MainThread:64880 [wandb_init.py:_pause_backend():341] pausing backend
2022-05-30 02:43:09,877 INFO    MainThread:64880 [jupyter.py:save_ipynb():377] not saving jupyter notebook
2022-05-30 02:43:22,364 INFO    MainThread:64880 [wandb_init.py:_resume_backend():350] resuming backend
2022-05-30 02:43:28,580 INFO    MainThread:64880 [wandb_init.py:_pause_backend():341] pausing backend
2022-05-30 02:43:28,581 INFO    MainThread:64880 [jupyter.py:save_ipynb():377] not saving jupyter notebook
2022-05-30 02:43:49,885 INFO    MainThread:64880 [wandb_init.py:_resume_backend():350] resuming backend
2022-05-30 02:43:50,028 INFO    MainThread:64880 [wandb_init.py:_pause_backend():341] pausing backend
2022-05-30 02:43:50,028 INFO    MainThread:64880 [jupyter.py:save_ipynb():377] not saving jupyter notebook
2022-05-30 02:43:53,001 INFO    MainThread:64880 [wandb_init.py:_resume_backend():350] resuming backend
2022-05-30 02:43:59,423 INFO    MainThread:64880 [wandb_init.py:_pause_backend():341] pausing backend
2022-05-30 02:43:59,424 INFO    MainThread:64880 [jupyter.py:save_ipynb():377] not saving jupyter notebook
2022-05-30 12:55:59,952 INFO    MainThread:64880 [wandb_init.py:_resume_backend():350] resuming backend
2022-05-30 12:56:00,045 INFO    MainThread:64880 [wandb_init.py:_pause_backend():341] pausing backend
2022-05-30 12:56:00,045 INFO    MainThread:64880 [jupyter.py:save_ipynb():377] not saving jupyter notebook
2022-05-30 13:00:14,881 INFO    MainThread:64880 [wandb_init.py:_resume_backend():350] resuming backend
2022-05-30 13:00:16,755 INFO    MainThread:64880 [wandb_init.py:_pause_backend():341] pausing backend
2022-05-30 13:00:16,755 INFO    MainThread:64880 [jupyter.py:save_ipynb():377] not saving jupyter notebook
2022-05-30 13:01:41,084 INFO    MainThread:64880 [wandb_init.py:_resume_backend():350] resuming backend
2022-05-30 13:02:09,054 INFO    MainThread:64880 [wandb_init.py:_pause_backend():341] pausing backend
2022-05-30 13:02:09,073 INFO    MainThread:64880 [jupyter.py:save_ipynb():377] not saving jupyter notebook
2022-05-30 13:02:21,574 INFO    MainThread:64880 [wandb_init.py:_resume_backend():350] resuming backend
2022-05-30 13:02:23,456 INFO    MainThread:64880 [wandb_init.py:_pause_backend():341] pausing backend
2022-05-30 13:02:23,456 INFO    MainThread:64880 [jupyter.py:save_ipynb():377] not saving jupyter notebook
